# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
304777,263,11,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304777,266,10,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304777,357,11,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304789,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
297341,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297341,17,1,3000,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/1000
297341,26,2,2100,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/700
297341,36,3,1800,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/600
297341,46,4,600,HLT_PFJet140_v9/20,ONE,L1_SingleJet90/30
297341,56,5,600,HLT_PFJet140_v9/20,ONE,L1_SingleJet90/30
299381,1,5,2250,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/750
299380,1,0,0,HLT_PFJet140_v11/0,ONE,L1_SingleJet90/2500
299380,34,7,1800,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/600
299380,132,6,2250,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/750
299380,137,8,1800,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/600
299380,143,6,2250,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/750
299380,151,5,2250,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/750
299440,1,0,0,HLT_PFJet140_v11/0,ONE,L1_SingleJet90/2500
300101,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300101,14,1,2200,HLT_PFJet140_v12/2,ONE,L1_SingleJet90/1100
300101,16,2,1800,HLT_PFJet140_v12/2,ONE,L1_SingleJet90/900
300101,18,3,2250,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/750
300105,1,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300107,1,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300104,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300104,25,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300106,1,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
301179,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301179,34,6,26500,HLT_PFJet140_v13/53,ONE,L1_SingleJet90/500
301180,1,6,26500,HLT_PFJet140_v13/53,ONE,L1_SingleJet90/500
301180,29,7,14400,HLT_PFJet140_v13/40,ONE,L1_SingleJet90/360
301183,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301183,3,7,14400,HLT_PFJet140_v13/40,ONE,L1_SingleJet90/360
301457,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301461,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301461,28,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301461,424,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
302479,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302479,30,6,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
302479,36,5,1860,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/620
302479,82,6,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
297406,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297406,8,3,1800,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/600
297411,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297411,25,5,600,HLT_PFJet140_v9/20,ONE,L1_SingleJet90/30
297411,35,4,600,HLT_PFJet140_v9/20,ONE,L1_SingleJet90/30
297411,449,5,600,HLT_PFJet140_v9/20,ONE,L1_SingleJet90/30
297620,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297620,24,5,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297620,26,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297620,37,5,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297618,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297618,10,1,3000,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/1000
297618,13,2,2100,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/700
297618,15,3,2100,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/700
297618,23,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297618,29,5,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297618,35,6,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297618,40,7,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297618,49,8,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
299731,1,0,2500,HLT_PFJet140_v11/1,ONE,L1_SingleJet90/2500
301398,1,8,690,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/230
301391,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301391,37,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301395,1,7,360,HLT_PFJet140_v13/1,ONE,L1_SingleJet90/360
301392,1,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301392,288,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301394,1,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301397,1,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301397,267,8,690,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/230
301399,1,8,690,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/230
301393,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301393,2,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301396,1,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301579,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301579,23,14,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301579,24,13,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301579,25,12,1860,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/620
301579,26,11,2310,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/770
301579,27,10,3000,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/1000
301579,28,9,440,HLT_PFJet140_v13/4,ONE,L1_SingleJet90/110
301579,29,8,690,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/230
301579,30,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301579,32,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301579,33,5,1860,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/620
301579,34,4,2310,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/770
301579,35,3,3000,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/1000
301579,36,2,2400,HLT_PFJet140_v13/2,ONE,L1_SingleJet90/1200
301579,37,1,3000,HLT_PFJet140_v13/2,ONE,L1_SingleJet90/1500
302029,1,6,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
302026,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302026,15,6,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
302034,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302036,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302036,10,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302043,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302043,201,9,330,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/110
302044,1,0,2500,HLT_PFJet140_v14/1,ONE,L1_SingleJet90/2500
302038,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302031,1,6,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
302031,100,7,1080,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/360
302032,1,7,360,HLT_PFJet140_v14/1,ONE,L1_SingleJet90/360
302033,1,7,1080,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/360
302033,2,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302040,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302037,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302037,3,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302023,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302027,1,6,500,HLT_PFJet140_v14/1,ONE,L1_SingleJet90/500
302030,1,6,500,HLT_PFJet140_v14/1,ONE,L1_SingleJet90/500
302041,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302042,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
297675,1,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297675,57,6,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297675,410,7,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297671,1,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297674,1,11,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297674,3,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297673,1,11,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297678,1,7,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297678,4,12,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297672,1,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297672,2,11,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297669,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297670,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297670,5,12,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297670,14,13,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297670,21,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297712,1,0,0,HLT_PFJet140_v10/1,ONE,L1_SingleJet90/0
297714,1,0,0,HLT_PFJet140_v10/1,ONE,L1_SingleJet90/0
297713,1,0,0,HLT_PFJet140_v10/1,ONE,L1_SingleJet90/0
297715,1,5,600,HLT_PFJet140_v10/1,ONE,L1_SingleJet90/600
297711,1,0,0,HLT_PFJet140_v10/1,ONE,L1_SingleJet90/0
300281,1,5,30,HLT_PFJet140_v12/1,ONE,L1_SingleJet90/30
300283,1,6,1200,HLT_PFJet140_v12/40,ONE,L1_SingleJet90/30
300280,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300280,24,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300280,578,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300282,1,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300282,180,6,1200,HLT_PFJet140_v12/40,ONE,L1_SingleJet90/30
300284,1,6,1200,HLT_PFJet140_v12/40,ONE,L1_SingleJet90/30
300284,679,7,900,HLT_PFJet140_v12/30,ONE,L1_SingleJet90/30
300539,1,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300545,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300545,4,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300552,1,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300538,1,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300560,1,6,1200,HLT_PFJet140_v12/40,ONE,L1_SingleJet90/30
300560,253,7,900,HLT_PFJet140_v12/30,ONE,L1_SingleJet90/30
300560,954,8,600,HLT_PFJet140_v12/20,ONE,L1_SingleJet90/30
300561,1,8,600,HLT_PFJet140_v12/20,ONE,L1_SingleJet90/30
300548,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300548,2,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300551,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300551,2,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300558,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300558,8,5,1440,HLT_PFJet140_v12/48,ONE,L1_SingleJet90/30
300558,104,6,1200,HLT_PFJet140_v12/40,ONE,L1_SingleJet90/30
301550,1,1,3000,HLT_PFJet140_v13/2,ONE,L1_SingleJet90/1500
301550,21,2,2400,HLT_PFJet140_v13/2,ONE,L1_SingleJet90/1200
301550,26,3,3000,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/1000
301544,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301544,3,1,3000,HLT_PFJet140_v13/2,ONE,L1_SingleJet90/1500
302124,1,0,2500,HLT_PFJet140_v14/1,ONE,L1_SingleJet90/2500
302132,1,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302131,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302131,29,7,1080,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/360
302131,340,8,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
302388,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302388,21,14,1500,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/500
302388,577,15,1080,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/360
297355,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297359,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297359,34,2,2100,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/700
297359,51,3,1800,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/600
297474,1,0,0,HLT_PFJet140_v9/0,ONE,L1_SingleJet90/0
297474,17,3,1800,HLT_PFJet140_v9/3,ONE,L1_SingleJet90/600
297552,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297552,46,8,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297537,4,2,2100,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/700
297537,23,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297537,27,1,3000,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/1000
297537,31,2,2100,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/700
297537,34,3,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297537,37,4,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,40,5,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,45,6,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,48,7,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,51,8,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
297537,54,9,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297537,60,10,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297537,63,11,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297537,67,12,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297537,70,13,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297722,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
297722,35,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297723,1,4,1800,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/600
297723,14,12,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297723,28,13,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297723,34,14,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297723,42,15,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
297723,51,6,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
300167,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
301080,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
303573,1,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
303575,1,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
303574,1,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
303569,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
303569,2,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
303572,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
303572,28,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
303523,None,None,1,HLT_PFJet140_v15,ONE,L1_SingleJet90
303576,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
303576,104,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304013,1,0,2500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/2500
304197,1,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304198,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304198,3,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304196,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304196,38,10,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304196,82,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304199,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304199,10,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304200,1,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304200,39,4,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304200,194,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
299414,1,0,0,HLT_PFJet140_v11/0,ONE,L1_SingleJet90/2500
299414,4,7,1800,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/600
299414,12,9,1800,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/600
299414,40,10,1440,HLT_PFJet140_v11/48,ONE,L1_SingleJet90/30
299414,46,11,1440,HLT_PFJet140_v11/48,ONE,L1_SingleJet90/30
299414,98,7,1800,HLT_PFJet140_v11/3,ONE,L1_SingleJet90/600
299419,1,0,2500,HLT_PFJet140_v11/1,ONE,L1_SingleJet90/2500
304784,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304841,None,None,1,HLT_PFJet140_v15,ONE,L1_SingleJet90
298678,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298678,4,10,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
298671,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298674,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298679,1,10,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
298681,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298681,6,10,600,HLT_PFJet140_v10/20,ONE,L1_SingleJet90/30
301383,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301383,28,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301384,1,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
304711,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304711,4,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304711,7,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304711,8,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304711,9,4,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304711,10,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
304711,11,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304711,12,7,1080,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/360
304711,13,8,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304711,14,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304711,17,10,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304711,18,11,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304711,19,12,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304711,20,13,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
304711,22,14,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304711,23,15,1080,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/360
304711,24,16,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304711,25,17,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
315633,1,1,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315633,5,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315645,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315646,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315647,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315641,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315642,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315644,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315640,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
301112,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301120,1,0,2500,HLT_PFJet140_v13/1,ONE,L1_SingleJet90/2500
301141,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301141,12,8,5980,HLT_PFJet140_v13/26,ONE,L1_SingleJet90/230
301141,21,7,14400,HLT_PFJet140_v13/40,ONE,L1_SingleJet90/360
301142,1,7,14400,HLT_PFJet140_v13/40,ONE,L1_SingleJet90/360
301142,30,8,5980,HLT_PFJet140_v13/26,ONE,L1_SingleJet90/230
302978,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304350,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304350,15,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304350,16,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304350,18,17,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304354,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304354,80,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304738,1,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304738,365,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304738,489,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304738,563,4,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304738,631,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
304738,769,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304738,1332,7,1080,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/360
304738,1579,8,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304740,1,8,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304722,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304722,4,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304722,7,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304722,9,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304722,11,4,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304722,12,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
304722,13,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304722,14,7,1080,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/360
304722,15,8,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304722,16,9,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304722,17,10,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304722,18,11,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304722,19,12,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304722,20,13,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304722,21,14,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
304722,22,15,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304722,23,16,1080,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/360
304722,24,17,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
304722,25,18,330,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/110
304737,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304737,69,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304737,76,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304737,90,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304739,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304739,3,8,690,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/230
315648,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
316069,1,2,1500,HLT_PFJet140_v18/1,ONE,L1_SingleJet90/1500
316082,1,2,1500,HLT_PFJet140_v18/1,ONE,L1_SingleJet90/1500
316456,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316455,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316455,68,3,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316457,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316457,12,7,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
316457,19,3,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316457,130,5,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
316457,143,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316457,154,5,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
316457,161,4,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
316457,416,5,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
316457,771,6,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
316457,1355,7,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
300927,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
300933,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301951,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
315543,1,3,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
