,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
4,360225,298,5,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
0,360295,1,3,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
1,360295,214,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
2,360295,227,5,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
3,360295,508,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
4,360295,550,5,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
5,360295,562,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
6,360295,565,5,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
7,360295,585,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
8,360295,752,7,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
9,360295,853,8,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
10,360295,1011,9,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
11,360295,1133,10,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
12,360295,1413,12,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
0,360296,1,12,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
1,360296,314,13,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
0,360327,1,3,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
1,360327,52,9,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
2,360327,96,8,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
3,360327,106,7,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
4,360327,109,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
5,360327,130,5,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
6,360327,287,6,275295.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18353.00
0,360390,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360390,18,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360390,39,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360390,42,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360390,49,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360390,78,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360391,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360392,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360392,14,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360393,1,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360400,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360400,46,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360413,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360413,29,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360413,31,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360413,34,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360413,38,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360413,48,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360413,52,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360413,62,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
8,360413,65,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
9,360413,106,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360428,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360428,8,18,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360428,35,17,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360428,36,15,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360428,37,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360428,44,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360428,55,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360428,71,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
8,360428,80,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
9,360428,85,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360432,1,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360432,12,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360435,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360435,29,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360437,1,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360438,1,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360438,10,2,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360438,12,1,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360458,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360458,45,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360458,63,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360458,107,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360458,122,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360458,127,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360459,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360459,414,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360459,469,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360459,636,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360459,743,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360459,1004,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360460,1,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360460,57,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360460,552,15,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360486,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360486,87,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360486,103,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360486,113,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360486,212,4,303735.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/20249.00
5,360486,260,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360486,263,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360486,471,19,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/18367.00
0,360490,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360490,4,19,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/18367.00
2,360490,9,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360490,34,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360490,42,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360490,123,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360490,182,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360490,313,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
8,360490,422,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
9,360490,634,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
10,360490,657,11,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
11,360490,730,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
12,360490,1120,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360491,1,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360737,1,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
1,360737,7,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,360761,1,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
1,360761,41,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,360794,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360794,46,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360794,49,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360794,93,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360794,99,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360794,249,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360794,263,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360794,320,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
8,360794,351,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360795,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360795,30,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360795,338,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360797,1,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360820,1,3,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
1,360820,61,6,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
2,360820,70,4,303735.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/20249.00
3,360820,143,6,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
4,360820,146,5,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
5,360820,164,4,303735.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/20249.00
6,360820,214,6,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
7,360820,344,5,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
8,360820,385,6,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
9,360820,440,5,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
10,360820,548,6,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
11,360820,719,7,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
12,360820,803,8,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
0,360825,1,8,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
1,360825,13,9,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
2,360825,78,10,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
3,360825,334,11,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
4,360825,336,12,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
0,360826,1,12,264855.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/17657.00
0,360856,1,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
1,360856,67,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,360874,1,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
1,360874,39,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,360876,1,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
1,360876,238,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
2,360876,252,18,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
3,360876,259,3,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
4,360876,268,5,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
5,360876,273,6,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
6,360876,279,8,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
7,360876,284,10,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
8,360876,288,13,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
9,360876,292,15,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
10,360876,296,17,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
11,360876,302,15,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
12,360876,312,13,34005.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/2267.00
0,360887,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360888,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360889,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360890,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360890,17,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360890,49,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360890,187,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360890,259,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360890,437,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360892,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360892,13,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360892,232,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360895,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360895,6,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360895,326,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360919,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360919,79,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360919,127,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360919,268,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360919,294,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360919,701,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360919,770,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360920,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360921,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360921,99,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360921,220,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360927,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360927,104,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360927,123,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,360927,175,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,360927,204,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,360927,275,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,360927,303,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
7,360927,369,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
8,360927,561,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
9,360927,775,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
10,360927,877,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
11,360927,1014,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
12,360927,1040,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
13,360927,1045,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
14,360927,1113,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
15,360927,1381,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
16,360927,1808,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360941,1,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360941,46,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360941,74,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360942,1,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360942,8,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360945,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360946,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360946,125,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360946,193,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360948,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360948,14,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360950,1,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360950,5,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,360950,256,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360951,1,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,360951,9,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,360991,1,3,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
1,360991,61,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,360992,1,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
0,361020,1,4,283485.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18899.00
1,361020,50,12,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
2,361020,62,13,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
3,361020,72,14,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
4,361020,81,15,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
5,361020,89,16,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
6,361020,95,17,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
7,361020,103,18,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
8,361020,109,19,65055.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/4337.00
0,361044,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361044,69,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361044,77,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361045,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361045,637,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361045,686,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361045,829,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361045,907,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361050,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361052,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361052,15,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361054,1,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361054,19,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361054,311,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361083,1,13,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
1,361083,24,14,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
2,361083,31,15,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
3,361083,37,16,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
0,361091,1,12,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
1,361091,55,13,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
2,361091,76,14,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
3,361091,90,15,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
4,361091,106,16,129945.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/8663.00
0,361105,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361105,73,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361105,81,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361105,96,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361105,101,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,361105,410,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,361105,415,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361106,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361107,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361107,15,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361107,24,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361108,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361110,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361188,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361188,81,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361188,85,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361193,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361195,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361197,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361197,846,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361197,948,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361197,1054,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361197,1305,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,361197,1650,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,361197,2066,15,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361223,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361223,54,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361223,75,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361223,86,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361223,112,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361239,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361239,38,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361239,43,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361239,53,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361239,115,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,361239,886,7,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
6,361239,1007,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361240,1,8,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361240,15,9,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361240,135,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
3,361240,321,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
4,361240,338,10,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
5,361240,351,12,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
