,# run,cmsls,totprescval,hltpath/prescval
1296,398240,1032,1.0,HLT_PFJet500_v37/1
1297,398240,1072,1.0,HLT_PFJet500_v37/1
1298,398240,1234,1.0,HLT_PFJet500_v37/1
1299,398240,1265,1.0,HLT_PFJet500_v37/1
1300,398240,1369,1.0,HLT_PFJet500_v37/1
1301,398288,1,1.0,HLT_PFJet500_v37/1
1302,398288,851,1.0,HLT_PFJet500_v37/1
1303,398289,1,1.0,HLT_PFJet500_v37/1
1304,398289,92,1.0,HLT_PFJet500_v37/1
1305,398289,156,1.0,HLT_PFJet500_v37/1
1306,398289,159,1.0,HLT_PFJet500_v37/1
1307,398289,162,1.0,HLT_PFJet500_v37/1
1308,398289,223,1.0,HLT_PFJet500_v37/1
1309,398289,310,1.0,HLT_PFJet500_v37/1
1310,398289,496,1.0,HLT_PFJet500_v37/1
1311,398293,1,1.0,HLT_PFJet500_v37/1
1312,398293,23,1.0,HLT_PFJet500_v37/1
1313,398293,65,1.0,HLT_PFJet500_v37/1
1314,398293,1048,1.0,HLT_PFJet500_v37/1
1315,398293,1092,1.0,HLT_PFJet500_v37/1
1316,398293,1255,1.0,HLT_PFJet500_v37/1
1317,398293,1425,1.0,HLT_PFJet500_v37/1
1318,398293,1534,1.0,HLT_PFJet500_v37/1
1319,398293,1713,1.0,HLT_PFJet500_v37/1
1320,398308,1,1.0,HLT_PFJet500_v37/1
1321,398310,1,1.0,HLT_PFJet500_v37/1
1322,398310,372,1.0,HLT_PFJet500_v37/1
1323,398310,406,1.0,HLT_PFJet500_v37/1
1324,398310,521,1.0,HLT_PFJet500_v37/1
1325,398310,766,1.0,HLT_PFJet500_v37/1
1326,398310,859,1.0,HLT_PFJet500_v37/1
1327,398310,1036,1.0,HLT_PFJet500_v37/1
1328,398315,1,1.0,HLT_PFJet500_v37/1
1329,398315,23,1.0,HLT_PFJet500_v37/1
1330,398315,106,1.0,HLT_PFJet500_v37/1
1331,398315,299,1.0,HLT_PFJet500_v37/1
1332,398315,436,1.0,HLT_PFJet500_v37/1
1333,398315,626,1.0,HLT_PFJet500_v37/1
1334,398315,630,1.0,HLT_PFJet500_v37/1
1335,398335,1,1.0,HLT_PFJet500_v37/1
1336,398335,22,1.0,HLT_PFJet500_v37/1
1337,398335,84,1.0,HLT_PFJet500_v37/1
1338,398337,1,1.0,HLT_PFJet500_v37/1
1339,398337,33,1.0,HLT_PFJet500_v37/1
1340,398337,343,1.0,HLT_PFJet500_v37/1
1341,398337,426,1.0,HLT_PFJet500_v37/1
1342,398337,516,1.0,HLT_PFJet500_v37/1
1343,398347,1,1.0,HLT_PFJet500_v37/1
1344,398347,49,1.0,HLT_PFJet500_v37/1
1345,398347,66,1.0,HLT_PFJet500_v37/1
1346,398348,1,1.0,HLT_PFJet500_v37/1
1347,398348,1068,1.0,HLT_PFJet500_v37/1
1348,398348,1102,1.0,HLT_PFJet500_v37/1
1349,398348,1218,1.0,HLT_PFJet500_v37/1
1350,398348,1220,1.0,HLT_PFJet500_v37/1
1351,398348,1233,1.0,HLT_PFJet500_v37/1
1352,398348,1385,1.0,HLT_PFJet500_v37/1
1353,398348,1527,1.0,HLT_PFJet500_v37/1
1354,398365,1,1.0,HLT_PFJet500_v37/1
1355,398365,22,1.0,HLT_PFJet500_v37/1
1356,398365,67,1.0,HLT_PFJet500_v37/1
1357,398366,1,1.0,HLT_PFJet500_v37/1
1358,398367,1,1.0,HLT_PFJet500_v37/1
1359,398368,1,1.0,HLT_PFJet500_v37/1
1360,398368,631,1.0,HLT_PFJet500_v37/1
1361,398368,649,1.0,HLT_PFJet500_v37/1
1362,398368,737,1.0,HLT_PFJet500_v37/1
1363,398368,919,1.0,HLT_PFJet500_v37/1
1364,398368,1072,1.0,HLT_PFJet500_v37/1
1365,398368,1162,1.0,HLT_PFJet500_v37/1
1366,398368,1177,1.0,HLT_PFJet500_v37/1
1367,398390,1,1.0,HLT_PFJet500_v37/1
1368,398391,1,1.0,HLT_PFJet500_v37/1
1369,398391,1160,1.0,HLT_PFJet500_v37/1
1370,398391,1193,1.0,HLT_PFJet500_v37/1
1371,398391,1302,1.0,HLT_PFJet500_v37/1
1372,398391,1531,1.0,HLT_PFJet500_v37/1
1373,398391,1641,1.0,HLT_PFJet500_v37/1
1374,398395,1,1.0,HLT_PFJet500_v37/1
1375,398395,3,1.0,HLT_PFJet500_v37/1
1376,398395,10,1.0,HLT_PFJet500_v37/1
1377,398395,32,1.0,HLT_PFJet500_v37/1
1378,398396,1,1.0,HLT_PFJet500_v37/1
1379,398396,381,1.0,HLT_PFJet500_v37/1
1380,398396,427,1.0,HLT_PFJet500_v37/1
1381,398396,587,1.0,HLT_PFJet500_v37/1
1382,398396,771,1.0,HLT_PFJet500_v37/1
1383,398396,856,1.0,HLT_PFJet500_v37/1
1384,398396,1060,1.0,HLT_PFJet500_v37/1
1385,398416,1,1.0,HLT_PFJet500_v37/1
1386,398416,90,0.0,HLT_PFJet500_v37/0
1387,398419,1,1.0,HLT_PFJet500_v37/1
1388,398419,146,1.0,HLT_PFJet500_v37/1
1389,398419,172,1.0,HLT_PFJet500_v37/1
1390,398419,251,1.0,HLT_PFJet500_v37/1
1391,398419,277,1.0,HLT_PFJet500_v37/1
1392,398419,356,1.0,HLT_PFJet500_v37/1
1393,398419,383,1.0,HLT_PFJet500_v37/1
1394,398419,462,1.0,HLT_PFJet500_v37/1
1395,398419,488,1.0,HLT_PFJet500_v37/1
1396,398419,566,1.0,HLT_PFJet500_v37/1
1397,398419,594,1.0,HLT_PFJet500_v37/1
1398,398420,1,1.0,HLT_PFJet500_v37/1
1399,398421,1,1.0,HLT_PFJet500_v37/1
1400,398427,1,1.0,HLT_PFJet500_v37/1
1401,398458,1,1.0,HLT_PFJet500_v37/1
1402,398458,31,1.0,HLT_PFJet500_v37/1
1403,398458,38,1.0,HLT_PFJet500_v37/1
1404,398459,1,1.0,HLT_PFJet500_v37/1
1405,398459,6,1.0,HLT_PFJet500_v37/1
1406,398459,32,1.0,HLT_PFJet500_v37/1
1407,398459,955,1.0,HLT_PFJet500_v37/1
1408,398459,988,1.0,HLT_PFJet500_v37/1
1409,398459,1075,1.0,HLT_PFJet500_v37/1
1410,398459,1192,1.0,HLT_PFJet500_v37/1
1411,398460,1,1.0,HLT_PFJet500_v37/1
1412,398460,85,1.0,HLT_PFJet500_v37/1
1413,398465,1,1.0,HLT_PFJet500_v37/1
1414,398515,1,1.0,HLT_PFJet500_v37/1
1415,398515,1206,1.0,HLT_PFJet500_v37/1
1416,398515,1266,1.0,HLT_PFJet500_v37/1
1417,398515,1300,1.0,HLT_PFJet500_v37/1
1418,398517,1,1.0,HLT_PFJet500_v37/1
1419,398517,84,1.0,HLT_PFJet500_v37/1
1420,398517,248,1.0,HLT_PFJet500_v37/1
1421,398538,1,1.0,HLT_PFJet500_v37/1
1422,398538,11,0.0,HLT_PFJet500_v37/0
1423,398538,27,1.0,HLT_PFJet500_v37/1
1424,398538,41,1.0,HLT_PFJet500_v37/1
1425,398538,46,1.0,HLT_PFJet500_v37/1
1426,398538,77,1.0,HLT_PFJet500_v37/1
1427,398539,1,1.0,HLT_PFJet500_v37/1
1428,398539,274,1.0,HLT_PFJet500_v37/1
1429,398539,320,1.0,HLT_PFJet500_v37/1
1430,398540,1,1.0,HLT_PFJet500_v37/1
1431,398540,432,1.0,HLT_PFJet500_v37/1
1432,398540,511,1.0,HLT_PFJet500_v37/1
1433,398540,514,1.0,HLT_PFJet500_v37/1
1434,398540,575,1.0,HLT_PFJet500_v37/1
1435,398540,651,1.0,HLT_PFJet500_v37/1
1436,398540,743,1.0,HLT_PFJet500_v37/1
1437,398541,1,1.0,HLT_PFJet500_v37/1
1438,398541,70,1.0,HLT_PFJet500_v37/1
1439,398541,93,1.0,HLT_PFJet500_v37/1
1440,398541,142,1.0,HLT_PFJet500_v37/1
1441,398541,311,1.0,HLT_PFJet500_v37/1
1442,398547,1,1.0,HLT_PFJet500_v37/1
1443,398547,85,1.0,HLT_PFJet500_v37/1
1444,398547,119,1.0,HLT_PFJet500_v37/1
1445,398547,301,1.0,HLT_PFJet500_v37/1
1446,398547,323,1.0,HLT_PFJet500_v37/1
1447,398548,1,1.0,HLT_PFJet500_v37/1
1448,398548,28,1.0,HLT_PFJet500_v37/1
1449,398548,42,1.0,HLT_PFJet500_v37/1
1450,398549,1,1.0,HLT_PFJet500_v37/1
1451,398549,143,1.0,HLT_PFJet500_v37/1
1452,398549,161,1.0,HLT_PFJet500_v37/1
1453,398549,209,1.0,HLT_PFJet500_v37/1
1454,398549,383,1.0,HLT_PFJet500_v37/1
1455,398549,549,1.0,HLT_PFJet500_v37/1
1456,398549,729,1.0,HLT_PFJet500_v37/1
1457,398558,1,1.0,HLT_PFJet500_v37/1
1458,398558,17,1.0,HLT_PFJet500_v37/1
1459,398558,59,1.0,HLT_PFJet500_v37/1
1460,398558,769,1.0,HLT_PFJet500_v37/1
1461,398558,852,1.0,HLT_PFJet500_v37/1
1462,398558,1196,1.0,HLT_PFJet500_v37/1
1463,398558,1226,1.0,HLT_PFJet500_v37/1
1464,398558,1299,1.0,HLT_PFJet500_v37/1
1465,398558,1408,1.0,HLT_PFJet500_v37/1
1466,398558,1637,1.0,HLT_PFJet500_v37/1
1467,398558,1804,1.0,HLT_PFJet500_v37/1
1468,398593,1,1.0,HLT_PFJet500_v37/1
1469,398594,1,1.0,HLT_PFJet500_v37/1
1470,398595,1,1.0,HLT_PFJet500_v37/1
1471,398600,1,1.0,HLT_PFJet500_v37/1
1472,398600,67,1.0,HLT_PFJet500_v37/1
1473,398600,1233,1.0,HLT_PFJet500_v37/1
1474,398600,1264,1.0,HLT_PFJet500_v37/1
1475,398600,1359,1.0,HLT_PFJet500_v37/1
1476,398600,1537,1.0,HLT_PFJet500_v37/1
1477,398600,1688,1.0,HLT_PFJet500_v37/1
1478,398600,1849,1.0,HLT_PFJet500_v37/1
1479,398647,1,1.0,HLT_PFJet500_v37/1
1480,398647,43,1.0,HLT_PFJet500_v37/1
1481,398647,70,1.0,HLT_PFJet500_v37/1
1482,398647,1292,1.0,HLT_PFJet500_v37/1
1483,398647,1322,1.0,HLT_PFJet500_v37/1
1484,398648,1,1.0,HLT_PFJet500_v37/1
1485,398648,58,1.0,HLT_PFJet500_v37/1
1486,398648,283,1.0,HLT_PFJet500_v37/1
