,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
289,382300,480,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
290,382300,511,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
291,382300,680,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
292,382300,686,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
293,382300,825,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
294,382313,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
295,382314,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
296,382328,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
297,382329,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
298,382343,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
299,382343,1768,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
300,382343,1965,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
301,382343,2132,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
302,382344,1,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
303,382344,97,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
304,382344,130,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
305,382504,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
306,382568,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
307,382580,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
308,382580,1011,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
309,382580,1118,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
310,382580,1564,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
311,382594,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
312,382594,1130,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
313,382594,1265,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
314,382595,1,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
315,382595,381,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
316,382595,696,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
317,382617,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
318,382617,105,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
319,382617,169,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
320,382617,194,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
321,382617,209,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
322,382626,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
323,382649,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
324,382649,43,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
325,382649,52,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
326,382649,68,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
327,382649,88,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
328,382650,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
329,382654,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
330,382654,1189,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
331,382654,1392,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
332,382654,1445,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
333,382655,1,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
334,382655,66,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
335,382656,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
336,382656,101,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
337,382679,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
338,382684,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
339,382684,1112,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
340,382685,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
341,382685,22,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
342,382685,112,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
343,382685,370,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
344,382686,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
345,382725,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
346,382729,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
347,382730,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
348,382750,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
349,382752,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
350,382752,696,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
351,382752,706,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
352,382769,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
353,382769,984,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
354,382769,1094,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
355,382769,1159,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
356,382769,1426,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
357,382770,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
358,382770,352,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
359,382791,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
360,382791,35,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
361,382791,134,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
362,382792,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
363,382794,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
364,382795,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
365,382799,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
366,382810,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
367,382811,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
368,382830,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
369,382834,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
370,382856,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
371,382878,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
372,382913,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
373,382913,1118,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
374,382913,1185,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
375,382913,1300,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
376,382913,1514,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
377,382913,1940,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
378,382921,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
379,382921,1142,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
380,382922,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
381,382922,5,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
382,382922,27,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
383,382924,1,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
384,382924,15,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
385,382924,144,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
386,382924,225,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
387,382937,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
388,382960,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
389,383028,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
390,383034,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
391,383036,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
392,383134,1,14,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
393,383148,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
394,383148,3,14,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
395,383153,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
396,383155,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
397,383155,863,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
398,383155,975,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
399,383155,1040,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
400,383155,1349,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
401,383155,1839,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
402,383162,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
403,383162,1200,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
404,383162,1329,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
405,383162,1397,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
406,383163,1,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
407,383163,86,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
408,383173,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
409,383174,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
410,383174,204,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
411,383174,287,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
412,383174,372,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
413,383174,664,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
414,383175,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
415,383175,69,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
416,383247,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
417,383247,62,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
418,383247,74,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
419,383247,85,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
420,383247,95,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
421,383254,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
422,383254,1237,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
423,383255,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
424,383255,87,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
425,383255,150,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
426,383255,448,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
427,383255,870,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
428,383275,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
429,383276,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
430,383277,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
431,383323,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
432,383323,1161,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
433,383323,1204,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
434,383323,1308,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
435,383326,1,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
436,383326,25,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
437,383326,174,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
438,383326,181,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
439,383326,338,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
440,383326,351,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
441,383326,497,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
442,383363,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
443,383363,172,4,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
444,383363,282,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
445,383365,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
446,383366,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
447,383367,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
448,383367,208,15,0.0,HLT_PFJet140_v29/0,ONE,L1_SingleJet90/0.00
449,383368,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
450,383368,60,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
451,383368,168,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
452,383368,240,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
453,383368,514,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
454,383368,965,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
455,383377,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
456,383417,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
457,383418,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
458,383418,363,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
459,383418,469,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
460,383418,552,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
461,383418,845,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
462,383447,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
463,383448,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
464,383449,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
465,383449,146,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
466,383449,264,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
467,383449,326,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
468,383449,672,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
469,383449,1103,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
470,383467,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
471,383468,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
472,383468,884,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
473,383468,1008,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
474,383468,1088,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
475,383468,1404,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
476,383468,1858,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
477,383485,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
478,383485,62,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
479,383485,78,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
480,383486,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
481,383487,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
482,383487,1018,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
483,383487,1124,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
484,383487,1195,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
485,383487,1492,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
486,383487,2002,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
487,383496,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
488,383512,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
489,383512,1265,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
490,383512,1359,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
491,383512,1436,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
492,383512,1770,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
493,383512,1806,15,0.0,HLT_PFJet140_v29/0,ONE,L1_SingleJet90/0.00
494,383512,1822,0,0.0,HLT_PFJet140_v29/0,ONE,L1_SingleJet90/0.00
495,383514,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
496,383514,137,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
497,383514,148,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
498,383536,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
499,383537,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
500,383541,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
501,383629,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
502,383630,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
503,383631,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
504,383631,373,4,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
505,383631,495,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
506,383631,704,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
507,383631,825,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
508,383631,912,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
509,383631,1302,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
510,383631,1659,11,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
511,383647,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
512,383648,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
513,383649,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
514,383650,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
515,383661,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
516,383661,5,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
517,383662,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
518,383669,1,5,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
519,383687,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
520,383692,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
521,383693,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
522,383694,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
523,383695,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
524,383695,93,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
525,383695,257,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
526,383695,331,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
527,383695,525,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
528,383712,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
529,383712,1207,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
530,383712,1334,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
531,383712,1407,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
532,383724,1,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
533,383740,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
534,383741,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
535,383741,532,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
536,383756,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
537,383756,845,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
538,383756,847,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
539,383756,1159,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
540,383756,1270,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
541,383756,1358,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
542,383756,1404,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
543,383756,1409,0,0.0,HLT_PFJet140_v29/0,ONE,L1_SingleJet90/0.00
544,383758,1,0,0.0,HLT_PFJet140_v29/0,ONE,L1_SingleJet90/0.00
545,383758,9,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
546,383758,15,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
547,383767,1,6,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
548,383767,1224,7,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
549,383767,1369,8,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
550,383767,1408,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
551,383779,1,9,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
552,383779,98,10,1500.0,HLT_PFJet140_v29/1,ONE,L1_SingleJet90/1500.00
553,383811,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
554,383812,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
555,383813,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
556,383814,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
557,383814,705,7,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
558,383814,818,8,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
559,383814,907,9,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
560,383814,1190,10,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
561,383830,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
562,383832,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
563,383833,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
564,383834,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
565,383854,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
566,383855,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
567,383855,166,7,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
568,383855,313,8,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
569,383855,385,9,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
570,383855,642,10,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
571,383855,712,7,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
572,383900,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
573,383907,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
574,383908,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
575,383948,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
576,383949,1,6,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
577,383949,368,7,1500.0,HLT_PFJet140_v30/1,ONE,L1_SingleJet90/1500.00
