,# run,cmsls,totprescval,hltpath/prescval
330,382250,652,16.0,HLT_DiPFJetAve400_v24/16
331,382250,658,16.0,HLT_DiPFJetAve400_v24/16
332,382250,671,16.0,HLT_DiPFJetAve400_v24/16
333,382255,1,16.0,HLT_DiPFJetAve400_v24/16
334,382256,1,16.0,HLT_DiPFJetAve400_v24/16
335,382257,1,16.0,HLT_DiPFJetAve400_v24/16
336,382258,1,16.0,HLT_DiPFJetAve400_v24/16
337,382258,769,16.0,HLT_DiPFJetAve400_v24/16
338,382258,856,16.0,HLT_DiPFJetAve400_v24/16
339,382258,1034,16.0,HLT_DiPFJetAve400_v24/16
340,382259,1,16.0,HLT_DiPFJetAve400_v24/16
341,382260,1,16.0,HLT_DiPFJetAve400_v24/16
342,382261,1,16.0,HLT_DiPFJetAve400_v24/16
343,382262,1,16.0,HLT_DiPFJetAve400_v24/16
344,382298,1,16.0,HLT_DiPFJetAve400_v24/16
345,382299,1,16.0,HLT_DiPFJetAve400_v24/16
346,382300,1,16.0,HLT_DiPFJetAve400_v24/16
347,382300,16,16.0,HLT_DiPFJetAve400_v24/16
348,382300,50,16.0,HLT_DiPFJetAve400_v24/16
349,382300,129,16.0,HLT_DiPFJetAve400_v24/16
350,382300,274,16.0,HLT_DiPFJetAve400_v24/16
351,382300,366,16.0,HLT_DiPFJetAve400_v24/16
352,382300,480,16.0,HLT_DiPFJetAve400_v24/16
353,382300,511,16.0,HLT_DiPFJetAve400_v24/16
354,382300,680,16.0,HLT_DiPFJetAve400_v24/16
355,382300,686,16.0,HLT_DiPFJetAve400_v24/16
356,382300,825,16.0,HLT_DiPFJetAve400_v24/16
357,382313,1,16.0,HLT_DiPFJetAve400_v24/16
358,382314,1,16.0,HLT_DiPFJetAve400_v24/16
359,382328,1,16.0,HLT_DiPFJetAve400_v24/16
360,382329,1,16.0,HLT_DiPFJetAve400_v24/16
361,382343,1,16.0,HLT_DiPFJetAve400_v24/16
362,382343,1768,16.0,HLT_DiPFJetAve400_v24/16
363,382343,1965,16.0,HLT_DiPFJetAve400_v24/16
364,382343,2132,16.0,HLT_DiPFJetAve400_v24/16
365,382344,1,16.0,HLT_DiPFJetAve400_v24/16
366,382344,97,16.0,HLT_DiPFJetAve400_v24/16
367,382344,130,16.0,HLT_DiPFJetAve400_v24/16
368,382504,1,16.0,HLT_DiPFJetAve400_v24/16
369,382568,1,16.0,HLT_DiPFJetAve400_v24/16
370,382580,1,16.0,HLT_DiPFJetAve400_v24/16
