# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
357472,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357478,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357479,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357479,32,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357479,38,1,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357479,308,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357479,343,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357482,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357482,42,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357538,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357542,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357542,35,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357542,52,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357542,219,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357550,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357550,14,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357610,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357610,96,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357610,135,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357610,154,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357611,1,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357611,399,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357612,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357612,486,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357613,1,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357688,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357688,11,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357688,12,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357688,207,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357688,293,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,84,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,90,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,99,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,102,1,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,109,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,171,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,305,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,378,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357696,381,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357697,1,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357697,7,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357697,28,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357698,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357699,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357700,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357700,614,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357701,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357701,37,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357701,289,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357705,1,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357706,1,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357720,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,62,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,70,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,82,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,92,1,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357732,140,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,2,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,8,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,117,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,216,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357734,236,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,1,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,15,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,37,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,72,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,77,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,96,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,140,7,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,267,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,356,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,359,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357735,858,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357754,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357754,95,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357754,113,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,15,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,105,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,119,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,141,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,368,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357756,384,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357757,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357758,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357759,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357759,31,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,15,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,47,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,51,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,65,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357766,71,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357777,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357778,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357778,119,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357779,1,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357781,1,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357802,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357802,96,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357802,125,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357802,137,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357803,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357804,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357805,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357806,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357807,1,5,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357807,148,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357808,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357809,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357812,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357812,42,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357813,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357813,280,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357814,1,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357815,1,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357815,421,14,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,4,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,6,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,7,2,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,25,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,30,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357898,36,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357899,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357899,246,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357899,260,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357899,632,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357900,1,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357900,21,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
357900,417,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v14/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359569,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359569,9,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359571,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359571,8,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359575,1,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359595,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359595,8,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359595,16,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359595,21,6,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359595,29,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359597,1,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359597,14,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359602,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359602,8,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359609,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359609,4,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359612,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359612,3,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359661,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359661,2,4,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359661,198,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359685,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359686,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,42,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,48,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,54,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,69,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,77,10,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,89,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359691,118,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359693,1,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359693,11,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359693,173,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359693,402,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,1,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,30,14,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,60,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,62,14,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,274,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359694,622,16,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,1,3,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,34,11,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,63,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,244,12,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,485,13,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,711,14,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,1003,15,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,1230,16,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359699,1641,17,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359718,1,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359718,34,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359718,40,8,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
359718,88,9,256.0,HLT_BTagMu_AK4DiJet40_Mu5_v15/1,ONE,L1_Mu3_Jet35er2p5_dR_Max0p4/256.00
